Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-03-22,13:59:26.300,71,0,100,0,0,19,10,74,100,13,62,20,66,10,0.11,-0.05,-1.64,44.327462 -71.567287,53.3,26.66,469,12,0.7,16.4,12.0,240,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:27.300,65,0,100,0,0,19,10,68,100,13,71,20,76,10,0.11,-0.02,-1.63,44.327426 -71.567529,54.2,26.55,470,12,1.3,16.4,14.1,243,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:28.300,66,0,100,0,0,19,10,69,100,14,70,20,74,10,0.13,-0.04,-1.63,44.327390 -71.567778,55.6,26.62,471,12,2.0,16.4,15.2,247,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:29.300,66,0,100,0,0,19,10,70,100,13,68,20,74,10,0.14,-0.03,-1.65,44.327354 -71.568032,56.2,26.45,473,12,2.4,16.4,15.6,252,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:30.300,66,0,100,0,0,19,10,68,100,13,71,20,74,10,0.13,-0.04,-1.66,44.327315 -71.568284,56.0,26.43,475,12,1.9,16.4,13.2,256,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:31.300,67,0,100,0,0,19,10,71,100,14,66,20,73,10,0.09,0.02,-1.66,44.327275 -71.568532,55.0,26.41,477,12,1.2,16.4,10.7,259,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:32.300,67,0,100,0,0,19,10,70,100,14,68,20,73,10,0.07,0.01,-1.67,44.327238 -71.568778,54.9,26.39,478,12,0.8,16.5,10.1,262,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:33.300,66,0,100,0,0,19,10,70,100,14,70,20,74,10,0.07,0.02,-1.64,44.327203 -71.569028,55.8,26.46,479,12,1.8,16.4,11.3,265,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:34.300,67,0,100,0,0,19,10,69,100,14,70,20,73,10,0.09,0.00,-1.64,44.327169 -71.569281,56.1,26.58,481,12,2.2,16.4,11.1,268,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:35.300,66,0,100,0,0,19,10,69,100,15,70,20,74,10,0.09,-0.07,-1.65,44.327133 -71.569531,55.0,26.60,483,12,2.3,16.5,8.5,271,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:36.300,66,0,100,0,0,19,10,70,100,14,68,20,74,10,0.04,0.00,-1.70,44.327091 -71.569770,53.2,26.16,485,12,2.3,16.5,6.3,273,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:37.300,67,0,100,0,0,19,10,69,100,15,70,20,73,10,0.01,0.04,-1.74,44.327051 -71.570001,51.4,25.94,487,12,1.2,16.6,4.0,274,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:38.300,66,0,100,0,0,19,10,68,100,13,71,20,74,10,-0.01,0.04,-1.63,44.327014 -71.570227,50.4,26.56,487,12,-0.2,16.6,3.7,275,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:39.300,68,0,100,0,0,19,10,69,100,14,70,20,73,10,0.01,0.03,-1.64,44.326981 -71.570452,50.1,26.68,487,12,-0.2,16.6,4.6,276,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:40.300,68,0,100,0,0,19,10,70,100,13,68,20,71,10,0.05,-0.01,-1.82,44.326951 -71.570678,50.5,25.59,486,12,-0.1,16.5,7.7,278,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:41.300,68,0,100,0,0,19,10,70,100,13,68,20,71,10,0.11,-0.01,-1.70,44.326917 -71.570908,51.3,26.07,487,12,2.2,16.4,12.9,281,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:42.300,67,0,100,0,0,19,10,69,100,14,70,20,73,10,0.13,-0.02,-1.75,44.326883 -71.571138,50.9,26.00,490,13,3.6,16.4,13.1,285,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:43.300,67,0,100,0,0,19,10,70,100,14,68,20,73,10,0.07,-0.04,-1.78,44.326851 -71.571361,48.7,25.79,493,13,2.3,16.5,7.8,288,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:44.300,68,0,100,0,0,19,10,71,100,13,66,20,71,10,0.00,0.02,-1.76,44.326819 -71.571573,46.8,25.91,495,13,1.5,16.6,3.8,289,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:45.300,68,0,100,0,0,19,10,72,100,14,65,20,71,10,-0.03,-0.07,-1.81,44.326786 -71.571777,45.6,25.62,496,13,0.1,16.6,3.1,290,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:46.300,69,0,100,0,0,19,10,71,100,13,68,20,71,10,-0.02,0.02,-1.74,44.326750 -71.571977,45.4,26.01,495,13,-0.9,16.6,3.3,291,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:47.300,70,0,100,0,0,19,10,72,100,13,65,20,68,10,0.02,0.03,-1.79,44.326714 -71.572183,46.9,25.74,495,13,0.2,16.5,5.7,292,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:48.300,73,0,100,0,1,19,10,75,100,13,60,20,63,10,0.07,0.04,-1.76,44.326680 -71.572398,48.7,25.98,495,13,1.1,16.5,9.6,295,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:49.300,73,0,100,0,0,19,10,77,100,13,57,20,63,10,0.10,0.03,-1.75,44.326648 -71.572623,50.3,25.83,496,13,1.5,16.4,11.3,298,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:50.300,70,0,100,0,1,19,10,76,100,14,58,20,68,10,0.10,0.02,-1.74,44.326616 -71.572854,51.5,25.91,498,13,2.0,16.4,12.3,301,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:51.300,74,0,100,0,1,19,10,77,100,13,57,20,62,10,0.11,-0.02,-1.77,44.326586 -71.573087,51.7,25.84,501,13,2.4,16.4,11.0,304,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:52.300,72,0,100,0,1,19,10,75,100,13,60,20,66,10,0.08,-0.07,-1.79,44.326557 -71.573316,50.4,25.67,503,14,1.7,16.5,7.4,307,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:53.300,71,0,100,0,1,19,10,71,100,1,66,20,66,10,0.03,-0.04,-1.81,44.326523 -71.573534,48.8,25.59,504,14,1.4,16.5,5.4,308,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:54.300,75,0,100,0,1,19,10,79,100,12,54,20,60,10,0.02,0.02,-1.73,44.326486 -71.573748,48.0,26.05,505,14,-0.5,16.5,4.8,310,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:55.300,76,0,100,0,1,19,10,80,100,12,52,20,58,10,0.03,-0.01,-1.80,44.326451 -71.573961,47.8,25.67,505,14,0.3,16.5,6.0,311,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:56.300,77,0,100,0,1,19,10,80,100,11,52,20,57,10,0.05,0.00,-1.78,44.326417 -71.574178,48.8,25.72,505,14,0.6,16.5,9.2,313,96,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:57.300,73,0,100,0,1,19,10,79,100,13,54,20,63,10,0.10,0.01,-1.77,44.326385 -71.574402,50.0,25.83,506,14,1.0,16.4,11.7,316,96,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:58.300,76,0,100,0,1,19,10,81,100,12,50,20,58,10,0.12,-0.01,-1.76,44.326355 -71.574629,50.7,25.81,507,15,1.2,16.4,13.5,320,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,13:59:59.300,76,0,100,0,1,19,10,80,100,13,52,20,58,10,0.13,-0.08,-1.80,44.326324 -71.574858,51.4,25.66,508,15,0.9,16.4,13.7,324,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:00.300,78,0,100,0,1,19,10,79,100,10,54,20,55,10,0.12,-0.01,-1.81,44.326289 -71.575091,52.5,25.54,509,14,1.9,16.4,15.4,328,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:01.300,78,0,100,0,1,19,10,79,100,12,54,20,55,10,0.15,0.02,-1.74,44.326250 -71.575326,52.5,26.15,512,14,3.9,16.3,15.3,332,95,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:02.300,80,0,100,0,1,19,10,81,100,11,50,20,52,10,0.10,-0.01,-1.74,44.326214 -71.575549,49.0,26.00,516,15,2.7,16.4,9.0,336,95,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:03.300,78,0,100,0,1,19,10,83,100,11,47,20,55,10,0.03,0.02,-1.73,44.326179 -71.575755,45.3,26.06,517,15,0.9,16.5,4.3,337,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:04.300,75,0,100,0,1,19,10,80,100,12,52,20,60,10,0.00,0.00,-1.76,44.326146 -71.575950,43.5,25.84,518,15,0.2,16.5,3.9,338,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:05.300,76,0,100,0,1,19,10,81,100,12,49,20,54,10,0.00,-0.01,-1.74,44.326114 -71.576141,43.0,25.95,518,15,-0.2,16.5,4.5,340,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:06.300,76,0,100,0,1,19,10,79,100,13,54,20,58,10,0.03,-0.02,-1.77,44.326081 -71.576333,43.4,25.78,518,15,0.0,16.5,6.2,341,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:07.300,75,0,100,0,1,19,10,79,100,12,54,20,60,10,0.06,0.03,-1.71,44.326050 -71.576528,43.7,26.01,518,15,0.3,16.5,8.9,343,95,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:08.300,73,0,100,0,1,19,10,78,100,12,55,20,63,10,0.09,0.02,-1.74,44.326023 -71.576728,44.6,25.97,519,15,1.4,16.4,10.6,346,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:09.300,75,0,100,0,1,19,10,80,100,12,52,20,60,10,0.09,-0.05,-1.70,44.326000 -71.576933,45.3,26.07,521,15,2.8,16.4,11.8,349,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:10.300,74,0,100,0,1,19,10,79,100,13,54,20,62,10,0.08,-0.09,-1.73,44.325975 -71.577135,44.4,26.03,524,15,2.2,16.5,8.6,352,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:11.300,75,0,100,0,1,19,10,79,100,13,54,20,60,10,0.03,0.00,-1.78,44.325946 -71.577328,42.6,25.77,526,15,2.0,16.5,5.2,354,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:12.300,76,0,100,0,1,19,10,79,100,11,54,20,58,10,-0.01,-0.03,-1.78,44.325917 -71.577513,41.2,25.71,528,15,1.1,16.5,3.2,355,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:13.300,75,0,100,0,1,19,10,81,100,12,50,20,60,10,-0.05,-0.04,-1.83,44.325890 -71.577694,40.8,25.48,528,15,0.7,16.6,2.8,356,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:14.300,74,0,100,0,1,19,10,78,100,12,55,20,62,10,-0.04,0.07,-1.83,44.325861 -71.577878,41.7,25.26,529,15,0.3,16.6,3.0,357,95,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:15.300,73,0,100,0,1,19,10,79,100,12,54,20,63,10,-0.04,0.10,-1.68,44.325835 -71.578070,43.1,26.23,529,15,0.4,16.6,3.1,357,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-03-22,14:00:16.300,72,0,100,0,1,19,10,79,100,14,54,20,65,10,-0.02,0.05,-1.67,44.325817 -71.578264,42.7,25.90,530,15,-0.8,16.6,2.7,358,95,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,1500,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
